word,care_hlcts,fairness_hlcts,loyalty_hlcts,authority_hlcts,sanctity_hlcts,total_seen,seen_care,seen_fairness,seen_loyalty,seen_authority,seen_sanctity,care_pos,care_neg,care_neu,care_sent,fairness_pos,fairness_neg,fairness_neu,fairness_sent,loyalty_pos,loyalty_neg,loyalty_neu,loyalty_sent,authority_pos,authority_neg,authority_neu,authority_sent,sanctity_pos,sanctity_neg,sanctity_neu,sanctity_sent,avg_pos,avg_neg,avg_neu,sum_hl,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,ind_vader,ind_comp,tag,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,foundation
dangerous,36.0,17.0,18.0,29.0,13.0,804.0,171.0,148.0,179.0,162.0,146.0,0.060055555555555556,0.5408888888888888,0.39902777777777787,-0.6453277777777778,0.0981764705882353,0.4648823529411764,0.43688235294117644,-0.5002882352941176,0.1135,0.4131111111111111,0.4733888888888889,-0.3695333333333334,0.08324137931034482,0.4614137931034482,0.45541379310344837,-0.4804896551724137,0.0413076923076923,0.6220769230769232,0.3366153846153846,-0.7442,0.0,0.0,0.0,113.0,0.21052631578947367,0.11486486486486487,0.1005586592178771,0.17901234567901234,0.08904109589041095,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,a,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.11486486486486487,0.1005586592178771,0.17901234567901234,0.08904109589041095,care.vice
destroying,6.0,7.0,2.0,1.0,5.0,103.0,22.0,25.0,13.0,18.0,25.0,0.12983333333333333,0.5111666666666667,0.359,-0.5029499999999999,0.09971428571428571,0.537,0.36357142857142855,-0.47111428571428565,0.0,0.545,0.455,-0.5574,0.0,0.545,0.455,-0.5574,0.0,0.5851999999999998,0.41479999999999995,-0.6894199999999999,0.0,0.0,0.0,21.0,0.2727272727272727,0.28,0.15384615384615385,0.05555555555555555,0.2,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5574}",-0.5574,v,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.28,0.15384615384615385,0.05555555555555555,0.2,fairness.vice
gross,7.0,4.0,1.0,3.0,2.0,135.0,34.0,23.0,29.0,24.0,25.0,0.092,0.6078571428571429,0.2998571428571429,-0.6442857142857144,0.11075,0.379,0.50975,-0.4646,0.0,0.508,0.492,-0.4767,0.0,0.524,0.476,-0.6216,0.0,0.372,0.628,-0.50115,0.0,0.0,0.0,17.0,0.20588235294117646,0.17391304347826086,0.034482758620689655,0.125,0.08,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,a,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.17391304347826086,0.034482758620689655,0.125,0.08,care.vice
boycott,5.0,3.0,5.0,0.0,5.0,122.0,30.0,21.0,30.0,11.0,30.0,0.017599999999999998,0.5980000000000001,0.38439999999999996,-0.69684,0.18166666666666664,0.20866666666666667,0.6093333333333333,-0.03759999999999999,0.0806,0.36879999999999996,0.5506,-0.22393999999999997,0.0,0.0,0.0,0.0,0.044,0.42519999999999997,0.5308,-0.33587999999999996,0.0,0.0,0.0,18.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.0,0.16666666666666666,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,n,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.0,0.16666666666666666,care.vice
sentenced,6.0,11.0,2.0,6.0,1.0,199.0,52.0,34.0,27.0,40.0,46.0,0.0,0.5738333333333333,0.42616666666666664,-0.6164999999999999,0.08272727272727272,0.46763636363636346,0.4496363636363636,-0.3931181818181818,0.0,0.3415,0.6585000000000001,-0.27625,0.0355,0.4955,0.4688333333333334,-0.3483833333333333,0.0,0.524,0.476,-0.5267,0.0,0.0,0.0,26.0,0.11538461538461539,0.3235294117647059,0.07407407407407407,0.15,0.021739130434782608,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.0258}",-0.0258,v,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.3235294117647059,0.07407407407407407,0.15,0.021739130434782608,fairness.vice
passionate,3.0,1.0,9.0,6.0,3.0,152.0,25.0,31.0,37.0,37.0,22.0,0.6796666666666668,0.0,0.3203333333333333,0.6184666666666666,0.362,0.0,0.638,0.5267,0.6186666666666666,0.0,0.3813333333333333,0.6861444444444444,0.5896666666666667,0.0,0.4103333333333334,0.6952166666666666,0.49833333333333335,0.0,0.5016666666666666,0.6225666666666666,0.0,0.0,0.0,22.0,0.12,0.03225806451612903,0.24324324324324326,0.16216216216216217,0.13636363636363635,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5267}",0.5267,a,0.12,0.03225806451612903,0.24324324324324326,0.16216216216216217,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
support,95.0,74.0,146.0,115.0,43.0,3348.0,644.0,718.0,722.0,653.0,611.0,0.4284315789473683,0.10910526315789473,0.4625052631578949,0.3479652631578949,0.4065270270270271,0.1011891891891892,0.49227027027027026,0.36306621621621626,0.4426712328767122,0.10086301369863014,0.45648630136986296,0.359171917808219,0.45507826086956493,0.10125217391304348,0.44367826086956547,0.3444826086956523,0.4179069767441861,0.11118604651162788,0.47097674418604635,0.4000348837209302,0.0,0.0,0.0,473.0,0.14751552795031056,0.10306406685236769,0.20221606648199447,0.17611026033690658,0.07037643207855974,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,n,0.14751552795031056,0.10306406685236769,0.20221606648199447,0.17611026033690658,0.07037643207855974,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
enemy,9.0,11.0,7.0,12.0,11.0,310.0,68.0,66.0,57.0,64.0,55.0,0.03988888888888889,0.5125555555555557,0.4475555555555555,-0.5963777777777779,0.04281818181818182,0.4908181818181819,0.46627272727272734,-0.6190818181818182,0.11742857142857144,0.5681428571428572,0.31428571428571433,-0.5055428571428572,0.06941666666666667,0.5215833333333334,0.4089166666666666,-0.5597416666666667,0.09272727272727273,0.5681818181818182,0.339,-0.6430181818181819,0.0,0.0,0.0,50.0,0.1323529411764706,0.16666666666666666,0.12280701754385964,0.1875,0.2,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}",-0.5423,n,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.16666666666666666,0.12280701754385964,0.1875,0.2,sanctity.vice
charged,21.0,36.0,12.0,16.0,21.0,653.0,106.0,156.0,117.0,143.0,131.0,0.05552380952380952,0.5666666666666667,0.37776190476190485,-0.5911666666666665,0.06969444444444443,0.49755555555555553,0.43288888888888877,-0.48026111111111114,0.13266666666666668,0.3491666666666666,0.5181666666666666,-0.26837500000000003,0.0628125,0.5120625000000001,0.4251875,-0.5359562499999999,0.08928571428571427,0.4751904761904762,0.43576190476190474,-0.4175761904761904,0.0,0.0,0.0,106.0,0.19811320754716982,0.23076923076923078,0.10256410256410256,0.11188811188811189,0.16030534351145037,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2023}",-0.2023,v,0.0,0.0,0.0,0.0,0.0,0.19811320754716982,0.23076923076923078,0.10256410256410256,0.11188811188811189,0.16030534351145037,fairness.vice
justice,15.0,44.0,32.0,26.0,17.0,2490.0,435.0,510.0,533.0,521.0,491.0,0.41539999999999994,0.22199999999999998,0.3626000000000001,0.25096666666666667,0.4812727272727273,0.20775000000000005,0.311,0.32159318181818186,0.45328125000000014,0.19112500000000004,0.35559375,0.353715625,0.4187692307692308,0.14315384615384616,0.43811538461538463,0.36789230769230774,0.3815882352941176,0.27241176470588235,0.3461176470588235,0.05686470588235294,0.0,0.0,0.0,134.0,0.034482758620689655,0.08627450980392157,0.0600375234521576,0.04990403071017274,0.034623217922606926,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5267}",0.5267,n,0.034482758620689655,0.08627450980392157,0.0600375234521576,0.04990403071017274,0.034623217922606926,0.0,0.0,0.0,0.0,0.0,fairness.virtue
saved,5.0,1.0,6.0,1.0,1.0,134.0,25.0,27.0,33.0,31.0,18.0,0.43019999999999997,0.0,0.5698000000000001,0.4215,0.144,0.497,0.359,-0.7845,0.4848333333333334,0.111,0.4038333333333333,0.32276666666666665,0.189,0.0,0.811,0.4215,0.144,0.497,0.359,-0.7845,0.0,0.0,0.0,14.0,0.2,0.037037037037037035,0.18181818181818182,0.03225806451612903,0.05555555555555555,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,v,0.2,0.037037037037037035,0.18181818181818182,0.03225806451612903,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,care.virtue
defenders,2.0,5.0,4.0,3.0,2.0,90.0,15.0,22.0,20.0,13.0,20.0,0.348,0.0,0.6519999999999999,0.0772,0.3802,0.1046,0.5152,0.16314,0.373,0.13775,0.48950000000000005,0.2242,0.215,0.28833333333333333,0.49666666666666665,-0.2892666666666666,0.216,0.285,0.499,-0.29124999999999995,0.0,0.0,0.0,16.0,0.13333333333333333,0.22727272727272727,0.2,0.23076923076923078,0.1,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0772}",0.0772,n,0.13333333333333333,0.22727272727272727,0.2,0.23076923076923078,0.1,0.0,0.0,0.0,0.0,0.0,authority.virtue
violations,7.0,12.0,11.0,14.0,11.0,309.0,57.0,59.0,59.0,77.0,57.0,0.022,0.5587142857142856,0.4192857142857142,-0.6235571428571428,0.050249999999999996,0.5287499999999999,0.4210000000000001,-0.6278416666666666,0.022272727272727274,0.5033636363636363,0.47436363636363643,-0.6140545454545455,0.06128571428571429,0.49842857142857133,0.4402857142857144,-0.5940428571428572,0.056545454545454545,0.5321818181818181,0.4113636363636363,-0.6470363636363637,0.0,0.0,0.0,55.0,0.12280701754385964,0.2033898305084746,0.1864406779661017,0.18181818181818182,0.19298245614035087,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5267}",-0.5267,n,0.0,0.0,0.0,0.0,0.0,0.12280701754385964,0.2033898305084746,0.1864406779661017,0.18181818181818182,0.19298245614035087,fairness.vice
undermine,17.0,18.0,13.0,16.0,9.0,301.0,59.0,64.0,57.0,60.0,61.0,0.2381176470588235,0.4077058823529412,0.35411764705882354,-0.15777058823529413,0.17444444444444446,0.3730555555555556,0.45244444444444437,-0.16572777777777778,0.13776923076923075,0.39353846153846167,0.4687692307692307,-0.24060769230769227,0.1461875,0.42581250000000004,0.428,-0.28659999999999997,0.13355555555555554,0.5031111111111111,0.36344444444444446,-0.3610444444444444,0.0,0.0,0.0,73.0,0.288135593220339,0.28125,0.22807017543859648,0.26666666666666666,0.14754098360655737,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,v,0.0,0.0,0.0,0.0,0.0,0.288135593220339,0.28125,0.22807017543859648,0.26666666666666666,0.14754098360655737,care.vice
outstanding,4.0,4.0,5.0,1.0,2.0,98.0,20.0,14.0,17.0,28.0,19.0,0.72025,0.02775,0.252,0.8406750000000001,0.65975,0.07925,0.261,0.7248,0.4102,0.1734,0.4164,0.51722,0.354,0.236,0.41,0.5106,0.488,0.1585,0.3535,0.5615000000000001,0.0,0.0,0.0,16.0,0.2,0.2857142857142857,0.29411764705882354,0.03571428571428571,0.10526315789473684,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,a,0.2,0.2857142857142857,0.29411764705882354,0.03571428571428571,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
lost,32.0,32.0,23.0,24.0,25.0,1340.0,268.0,283.0,261.0,287.0,242.0,0.08840624999999999,0.44359375000000006,0.4680625,-0.4364031249999999,0.110375,0.39190625000000007,0.49778124999999995,-0.29170937499999994,0.13843478260869566,0.4173043478260869,0.44421739130434784,-0.22059565217391303,0.17908333333333334,0.407,0.413875,-0.2806208333333333,0.17644,0.45396000000000003,0.36968,-0.283612,0.0,0.0,0.0,136.0,0.11940298507462686,0.11307420494699646,0.08812260536398467,0.08362369337979095,0.10330578512396695,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,v,0.0,0.0,0.0,0.0,0.0,0.11940298507462686,0.11307420494699646,0.08812260536398467,0.08362369337979095,0.10330578512396695,care.vice
committed,21.0,15.0,31.0,14.0,18.0,587.0,117.0,122.0,129.0,117.0,102.0,0.2907619047619047,0.2873809523809524,0.42180952380952386,-0.14124285714285717,0.4184666666666667,0.22519999999999998,0.3563333333333333,0.03262666666666667,0.31951612903225807,0.19880645161290322,0.4817096774193549,0.0029645161290322896,0.38242857142857145,0.14114285714285715,0.47642857142857153,0.2398428571428571,0.3853333333333333,0.1901111111111111,0.424611111111111,0.17285555555555554,0.0,0.0,0.0,99.0,0.1794871794871795,0.12295081967213115,0.24031007751937986,0.11965811965811966,0.17647058823529413,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,v,0.1794871794871795,0.12295081967213115,0.24031007751937986,0.11965811965811966,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
arrest,14.0,12.0,6.0,11.0,7.0,394.0,73.0,89.0,75.0,87.0,70.0,0.0375,0.5188571428571429,0.44364285714285717,-0.6360285714285714,0.06525,0.50175,0.433,-0.564825,0.04533333333333334,0.5521666666666667,0.4024999999999999,-0.58385,0.057454545454545466,0.40099999999999997,0.5416363636363637,-0.3691272727272727,0.0,0.5832857142857142,0.4167142857142857,-0.7342857142857142,0.0,0.0,0.0,50.0,0.1917808219178082,0.1348314606741573,0.08,0.12643678160919541,0.1,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.34}",-0.34,n,0.0,0.0,0.0,0.0,0.0,0.1917808219178082,0.1348314606741573,0.08,0.12643678160919541,0.1,care.vice
struggled,7.0,1.0,6.0,5.0,6.0,176.0,39.0,28.0,41.0,36.0,32.0,0.071,0.4278571428571429,0.5010000000000001,-0.3245714285714286,0.0,0.375,0.625,-0.34,0.12033333333333333,0.296,0.584,-0.18331666666666668,0.07919999999999999,0.37420000000000003,0.5466,-0.34060000000000007,0.09833333333333333,0.3011666666666667,0.6003333333333334,-0.15123333333333336,0.0,0.0,0.0,25.0,0.1794871794871795,0.03571428571428571,0.14634146341463414,0.1388888888888889,0.1875,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.34}",-0.34,v,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.03571428571428571,0.14634146341463414,0.1388888888888889,0.1875,sanctity.vice
abandoned,12.0,4.0,15.0,3.0,5.0,249.0,52.0,55.0,52.0,48.0,42.0,0.08408333333333334,0.5301666666666667,0.38566666666666666,-0.4869833333333334,0.12225,0.41675,0.46099999999999997,-0.3337,0.04306666666666666,0.5633333333333332,0.39353333333333324,-0.5837733333333334,0.0,0.43500000000000005,0.565,-0.5653,0.1678,0.3536,0.47859999999999997,-0.3353,0.0,0.0,0.0,39.0,0.23076923076923078,0.07272727272727272,0.28846153846153844,0.0625,0.11904761904761904,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.07272727272727272,0.28846153846153844,0.0625,0.11904761904761904,loyalty.vice
inspired,5.0,2.0,5.0,3.0,4.0,183.0,32.0,40.0,34.0,41.0,36.0,0.3568,0.22000000000000003,0.42300000000000004,-0.015479999999999983,0.4105,0.1535,0.4365,0.4921,0.6086,0.131,0.2604,0.4866,0.45533333333333337,0.23199999999999998,0.313,0.22543333333333335,0.6565,0.0,0.3435,0.7015499999999999,0.0,0.0,0.0,19.0,0.15625,0.05,0.14705882352941177,0.07317073170731707,0.1111111111111111,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,v,0.15625,0.05,0.14705882352941177,0.07317073170731707,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,care.virtue
perpetrators,1.0,5.0,1.0,4.0,0.0,88.0,18.0,20.0,19.0,15.0,16.0,0.131,0.596,0.273,-0.8176,0.071,0.3558,0.5732,-0.40808,0.141,0.709,0.151,-0.8834,0.10350000000000001,0.616,0.2805,-0.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.05555555555555555,0.25,0.05263157894736842,0.26666666666666666,0.0,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.25}",-0.25,n,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.25,0.05263157894736842,0.26666666666666666,0.0,authority.vice
desire,6.0,4.0,5.0,6.0,4.0,231.0,37.0,58.0,52.0,44.0,40.0,0.42416666666666664,0.24,0.336,0.18689999999999998,0.477,0.061,0.462,0.46047499999999997,0.43899999999999995,0.0868,0.4742,0.32781999999999994,0.3726666666666667,0.20133333333333334,0.4261666666666666,0.22615,0.22199999999999998,0.42325,0.35525,-0.41805000000000003,0.0,0.0,0.0,25.0,0.16216216216216217,0.06896551724137931,0.09615384615384616,0.13636363636363635,0.1,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,n,0.16216216216216217,0.06896551724137931,0.09615384615384616,0.13636363636363635,0.1,0.0,0.0,0.0,0.0,0.0,care.virtue
supporting,12.0,11.0,9.0,8.0,6.0,374.0,87.0,75.0,68.0,82.0,62.0,0.4421666666666666,0.13350000000000004,0.42425000000000007,0.4342166666666667,0.4474545454545453,0.16354545454545455,0.389,0.25724545454545455,0.5026666666666667,0.14844444444444446,0.349,0.5251777777777777,0.413125,0.1605,0.4265,0.2926125,0.4815,0.19299999999999998,0.3256666666666667,0.33508333333333334,0.0,0.0,0.0,46.0,0.13793103448275862,0.14666666666666667,0.1323529411764706,0.0975609756097561,0.0967741935483871,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,v,0.13793103448275862,0.14666666666666667,0.1323529411764706,0.0975609756097561,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,fairness.virtue
clearly,6.0,20.0,9.0,8.0,7.0,539.0,109.0,139.0,99.0,104.0,88.0,0.42283333333333334,0.15616666666666665,0.42083333333333334,0.2516,0.355,0.15560000000000002,0.48934999999999995,0.16567499999999996,0.4943333333333333,0.0928888888888889,0.4126666666666666,0.4311444444444444,0.38975,0.13525,0.474625,0.2854625,0.45299999999999996,0.13799999999999998,0.40885714285714286,0.2998571428571429,0.0,0.0,0.0,50.0,0.05504587155963303,0.14388489208633093,0.09090909090909091,0.07692307692307693,0.07954545454545454,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,r,0.05504587155963303,0.14388489208633093,0.09090909090909091,0.07692307692307693,0.07954545454545454,0.0,0.0,0.0,0.0,0.0,fairness.virtue
free,36.0,71.0,23.0,26.0,29.0,1367.0,250.0,304.0,283.0,276.0,254.0,0.4671111111111112,0.06666666666666667,0.4662499999999999,0.5492583333333333,0.4482535211267607,0.06999999999999999,0.4817605633802818,0.48486760563380277,0.44986956521739146,0.0911304347826087,0.45908695652173903,0.4884086956521739,0.43057692307692313,0.13080769230769232,0.43861538461538463,0.4047076923076923,0.4641724137931035,0.05641379310344827,0.47944827586206906,0.5372344827586206,0.0,0.0,0.0,185.0,0.144,0.23355263157894737,0.0812720848056537,0.09420289855072464,0.1141732283464567,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5106}",0.5106,a,0.144,0.23355263157894737,0.0812720848056537,0.09420289855072464,0.1141732283464567,0.0,0.0,0.0,0.0,0.0,fairness.virtue
entitled,0.0,5.0,1.0,1.0,1.0,67.0,12.0,16.0,13.0,11.0,15.0,0.0,0.0,0.0,0.0,0.521,0.1568,0.32239999999999996,0.49788,0.561,0.235,0.204,0.4939,0.667,0.0,0.333,0.7906,0.291,0.365,0.345,-0.128,0.0,0.0,0.0,8.0,0.0,0.3125,0.07692307692307693,0.09090909090909091,0.06666666666666667,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,v,0.0,0.3125,0.07692307692307693,0.09090909090909091,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,fairness.virtue
cut,40.0,21.0,18.0,23.0,13.0,707.0,162.0,119.0,148.0,170.0,108.0,0.06127499999999999,0.4154749999999999,0.523275,-0.32467499999999994,0.1376190476190476,0.34866666666666674,0.5137142857142857,-0.14785238095238099,0.1798888888888889,0.39855555555555555,0.4215555555555555,-0.17386111111111113,0.088,0.4115652173913044,0.5003478260869565,-0.30267826086956523,0.08838461538461538,0.4748461538461539,0.43676923076923074,-0.4458692307692308,0.0,0.0,0.0,115.0,0.24691358024691357,0.17647058823529413,0.12162162162162163,0.13529411764705881,0.12037037037037036,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2732}",-0.2732,v,0.0,0.0,0.0,0.0,0.0,0.24691358024691357,0.17647058823529413,0.12162162162162163,0.13529411764705881,0.12037037037037036,care.vice
supporters,33.0,17.0,55.0,55.0,14.0,1183.0,213.0,248.0,285.0,231.0,206.0,0.41278787878787876,0.22466666666666663,0.3626363636363637,0.2135515151515152,0.46982352941176475,0.2091764705882353,0.3209411764705883,0.3220294117647059,0.5054363636363637,0.08670909090909092,0.4078363636363635,0.5106763636363637,0.47039999999999993,0.14463636363636365,0.38498181818181815,0.3560472727272727,0.42992857142857144,0.14114285714285713,0.4288571428571429,0.2976642857142857,0.0,0.0,0.0,174.0,0.15492957746478872,0.06854838709677419,0.19298245614035087,0.23809523809523808,0.06796116504854369,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,n,0.15492957746478872,0.06854838709677419,0.19298245614035087,0.23809523809523808,0.06796116504854369,0.0,0.0,0.0,0.0,0.0,authority.virtue
gains,9.0,12.0,3.0,1.0,1.0,252.0,70.0,77.0,37.0,28.0,40.0,0.38333333333333336,0.12888888888888891,0.48777777777777787,0.21958888888888892,0.34391666666666665,0.030083333333333333,0.626,0.37948333333333323,0.3293333333333333,0.26499999999999996,0.40599999999999997,-0.09813333333333334,0.151,0.346,0.503,-0.4767,0.194,0.0,0.806,0.34,0.0,0.0,0.0,26.0,0.12857142857142856,0.15584415584415584,0.08108108108108109,0.03571428571428571,0.025,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,n,0.12857142857142856,0.15584415584415584,0.08108108108108109,0.03571428571428571,0.025,0.0,0.0,0.0,0.0,0.0,fairness.virtue
destroy,19.0,4.0,8.0,11.0,14.0,273.0,55.0,46.0,62.0,58.0,52.0,0.05194736842105263,0.45705263157894743,0.49100000000000005,-0.5335578947368422,0.0,0.43025,0.56975,-0.6152,0.11962500000000001,0.4746250000000001,0.405875,-0.499125,0.013636363636363636,0.5147272727272728,0.47163636363636363,-0.6123636363636364,0.0,0.5798571428571428,0.4201428571428572,-0.6820928571428571,0.0,0.0,0.0,56.0,0.34545454545454546,0.08695652173913043,0.12903225806451613,0.1896551724137931,0.2692307692307692,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}",-0.5423,v,0.0,0.0,0.0,0.0,0.0,0.34545454545454546,0.08695652173913043,0.12903225806451613,0.1896551724137931,0.2692307692307692,care.vice
distrust,1.0,2.0,5.0,6.0,5.0,106.0,20.0,20.0,21.0,32.0,13.0,0.0,0.724,0.276,-0.9201,0.0,0.4195,0.5805,-0.5966,0.25680000000000003,0.3282,0.41479999999999995,0.029480000000000017,0.15133333333333332,0.422,0.42649999999999993,-0.4281333333333333,0.0898,0.41400000000000003,0.4962,-0.32176,0.0,0.0,0.0,19.0,0.05,0.1,0.23809523809523808,0.1875,0.38461538461538464,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,n,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.23809523809523808,0.1875,0.38461538461538464,sanctity.vice
charges,17.0,31.0,10.0,14.0,17.0,740.0,139.0,145.0,140.0,159.0,157.0,0.06070588235294118,0.6392941176470588,0.30000000000000004,-0.7146941176470589,0.04706451612903226,0.5499354838709677,0.4029677419354838,-0.5370677419354839,0.09159999999999999,0.53,0.37849999999999995,-0.56897,0.14378571428571427,0.43871428571428567,0.4174285714285714,-0.33284285714285716,0.10411764705882354,0.5303529411764707,0.3654705882352941,-0.5345000000000001,0.0,0.0,0.0,89.0,0.1223021582733813,0.21379310344827587,0.07142857142857142,0.0880503144654088,0.10828025477707007,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2732}",-0.2732,n,0.0,0.0,0.0,0.0,0.0,0.1223021582733813,0.21379310344827587,0.07142857142857142,0.0880503144654088,0.10828025477707007,fairness.vice
engagement,1.0,7.0,2.0,2.0,4.0,157.0,22.0,37.0,31.0,35.0,32.0,0.169,0.326,0.506,-0.4215,0.4288571428571429,0.16942857142857143,0.4015714285714286,0.43610000000000004,0.544,0.0,0.45599999999999996,0.5748,0.362,0.216,0.422,0.26639999999999997,0.5695,0.0605,0.37,0.6697000000000001,0.0,0.0,0.0,16.0,0.045454545454545456,0.1891891891891892,0.06451612903225806,0.05714285714285714,0.125,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,n,0.045454545454545456,0.1891891891891892,0.06451612903225806,0.05714285714285714,0.125,0.0,0.0,0.0,0.0,0.0,fairness.virtue
accident,6.0,1.0,0.0,0.0,0.0,105.0,35.0,16.0,13.0,21.0,21.0,0.0,0.7186666666666666,0.2813333333333333,-0.8035833333333334,0.0,0.652,0.348,-0.7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.17142857142857143,0.0625,0.0,0.0,0.0,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,n,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0625,0.0,0.0,0.0,care.vice
cruel,14.0,9.0,4.0,1.0,6.0,110.0,23.0,23.0,20.0,17.0,27.0,0.013714285714285715,0.7427857142857143,0.24342857142857138,-0.8614571428571427,0.016444444444444442,0.7802222222222223,0.20333333333333334,-0.8629111111111113,0.02225,0.80575,0.17175,-0.8795250000000001,0.0,0.939,0.061,-0.9382,0.0,0.7686666666666667,0.23133333333333336,-0.9124666666666665,0.0,0.0,0.0,34.0,0.6086956521739131,0.391304347826087,0.2,0.058823529411764705,0.2222222222222222,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5859}",-0.5859,a,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.391304347826087,0.2,0.058823529411764705,0.2222222222222222,care.vice
falling,6.0,0.0,3.0,1.0,4.0,144.0,28.0,30.0,30.0,32.0,24.0,0.163,0.4004999999999999,0.4363333333333333,-0.08516666666666667,0.0,0.0,0.0,0.0,0.15966666666666665,0.39033333333333325,0.45,-0.33903333333333335,0.0,0.286,0.714,-0.1531,0.0,0.30425,0.69575,-0.34597500000000003,0.0,0.0,0.0,14.0,0.21428571428571427,0.0,0.1,0.03125,0.16666666666666666,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1531}",-0.1531,v,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.1,0.03125,0.16666666666666666,care.vice
